"ITTER107","Territorio","TIPO_DATO15","Tipo dato","SEXISTAT1","Sesso","CAUSEMORTE_SL","Causa iniziale di morte - European Short List","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC46","Bergamo","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2016","2016",26,,
"ITC46","Bergamo","DEATH","morti","2","femmine","2_1_7","di cui tumori maligni della laringe","2016","2016",6,,
"ITC47","Brescia","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2016","2016",35,,
"ITC47","Brescia","DEATH","morti","2","femmine","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2016","2016",208,,
"ITC46","Bergamo","DEATH","morti","9","totale","2_1_9","di cui melanomi maligni della cute","2016","2016",32,,
"ITC45","Milano","DEATH","morti","9","totale","2_1_10","di cui tumori maligni del seno","2016","2016",841,,
"ITC46","Bergamo","DEATH","morti","1","maschi","2_1_10","di cui tumori maligni del seno","2016","2016",2,,
"ITC46","Bergamo","DEATH","morti","2","femmine","2_1_10","di cui tumori maligni del seno","2016","2016",211,,
"ITC46","Bergamo","DEATH","morti","9","totale","2_1_10","di cui tumori maligni del seno","2016","2016",213,,
"ITC45","Milano","DEATH","morti","2","femmine","2_1_11","di cui tumori maligni della cervice uterina","2016","2016",35,,
"ITC47","Brescia","DEATH","morti","2","femmine","2_1_11","di cui tumori maligni della cervice uterina","2016","2016",12,,
"ITC46","Bergamo","DEATH","morti","9","totale","2_1_12","di cui tumori maligni di altre parti dell'utero","2016","2016",38,,
"ITC45","Milano","DEATH","morti","9","totale","2_1_13","di cui tumori maligni dell'ovaio","2016","2016",223,,
"ITC46","Bergamo","DEATH","morti","9","totale","2_1_13","di cui tumori maligni dell'ovaio","2016","2016",60,,
"ITC44","Sondrio","DEATH","morti","9","totale","2_1_15","di cui tumori maligni del rene","2016","2016",14,,
"ITC45","Milano","DEATH","morti","1","maschi","2_1_15","di cui tumori maligni del rene","2016","2016",129,,
"ITC46","Bergamo","DEATH","morti","9","totale","2_1_15","di cui tumori maligni del rene","2016","2016",78,,
"ITC44","Sondrio","DEATH","morti","2","femmine","2_1_16","di cui tumori maligni della vescica","2016","2016",4,,
"ITC45","Milano","DEATH","morti","9","totale","2_1_16","di cui tumori maligni della vescica","2016","2016",295,,
"ITC46","Bergamo","DEATH","morti","1","maschi","2_1_16","di cui tumori maligni della vescica","2016","2016",78,,
"ITC46","Bergamo","DEATH","morti","2","femmine","2_1_16","di cui tumori maligni della vescica","2016","2016",19,,
"ITC46","Bergamo","DEATH","morti","9","totale","2_1_16","di cui tumori maligni della vescica","2016","2016",97,,
"ITC47","Brescia","DEATH","morti","1","maschi","2_1_16","di cui tumori maligni della vescica","2016","2016",90,,
"ITC44","Sondrio","DEATH","morti","1","maschi","2_1_17","di cui tumori maligni del cervello e del sistema nervoso centrale","2016","2016",9,,
"ITC45","Milano","DEATH","morti","2","femmine","2_1_17","di cui tumori maligni del cervello e del sistema nervoso centrale","2016","2016",116,,
"ITC45","Milano","DEATH","morti","1","maschi","2_1_18","di cui tumori maligni della tiroide","2016","2016",20,,
"ITC46","Bergamo","DEATH","morti","9","totale","2_1_18","di cui tumori maligni della tiroide","2016","2016",11,,
"ITC47","Brescia","DEATH","morti","1","maschi","2_1_18","di cui tumori maligni della tiroide","2016","2016",5,,
"ITC47","Brescia","DEATH","morti","2","femmine","2_1_18","di cui tumori maligni della tiroide","2016","2016",4,,
"ITC44","Sondrio","DEATH","morti","2","femmine","2_1_19","di cui morbo di hodgkin e linfomi","2016","2016",12,,
"ITC46","Bergamo","DEATH","morti","1","maschi","2_1_19","di cui morbo di hodgkin e linfomi","2016","2016",44,,
"ITC46","Bergamo","DEATH","morti","9","totale","2_1_19","di cui morbo di hodgkin e linfomi","2016","2016",99,,
"ITC47","Brescia","DEATH","morti","1","maschi","2_1_19","di cui morbo di hodgkin e linfomi","2016","2016",63,,
"ITC43","Lecco","DEATH","morti","9","totale","2_1_20","di cui leucemia","2016","2016",21,,
"ITC44","Sondrio","DEATH","morti","1","maschi","2_1_20","di cui leucemia","2016","2016",18,,
"ITC44","Sondrio","DEATH","morti","2","femmine","2_1_20","di cui leucemia","2016","2016",6,,
"ITC44","Sondrio","DEATH","morti","1","maschi","2_1_21","di cui altri tumori maligni del tessuto linfatico/ematopoietico","2016","2016",6,,
"ITC44","Sondrio","DEATH","morti","9","totale","2_1_21","di cui altri tumori maligni del tessuto linfatico/ematopoietico","2016","2016",12,,
"ITC46","Bergamo","DEATH","morti","9","totale","2_1_21","di cui altri tumori maligni del tessuto linfatico/ematopoietico","2016","2016",68,,
"ITC47","Brescia","DEATH","morti","1","maschi","2_1_21","di cui altri tumori maligni del tessuto linfatico/ematopoietico","2016","2016",35,,
"ITC44","Sondrio","DEATH","morti","2","femmine","2_1_22","di cui altri tumori maligni","2016","2016",40,,
"ITC46","Bergamo","DEATH","morti","1","maschi","2_1_22","di cui altri tumori maligni","2016","2016",201,,
"ITC47","Brescia","DEATH","morti","1","maschi","2_1_22","di cui altri tumori maligni","2016","2016",180,,
"ITC44","Sondrio","DEATH","morti","1","maschi","2_2","tumori non maligni (benigni e di comportamento incerto)","2016","2016",11,,
"ITC44","Sondrio","DEATH","morti","2","femmine","2_2","tumori non maligni (benigni e di comportamento incerto)","2016","2016",26,,
"ITC47","Brescia","DEATH","morti","1","maschi","2_2","tumori non maligni (benigni e di comportamento incerto)","2016","2016",88,,
"ITC44","Sondrio","DEATH","morti","1","maschi","3","malattie del sangue e degli organi ematopoietici ed alcuni disturbi del sistema immunitario","2016","2016",1,,
"ITC46","Bergamo","DEATH","morti","9","totale","3","malattie del sangue e degli organi ematopoietici ed alcuni disturbi del sistema immunitario","2016","2016",34,,
"ITC47","Brescia","DEATH","morti","1","maschi","3","malattie del sangue e degli organi ematopoietici ed alcuni disturbi del sistema immunitario","2016","2016",17,,
"ITC46","Bergamo","DEATH","morti","1","maschi","4","malattie endocrine, nutrizionali e metaboliche","2016","2016",144,,
"ITC47","Brescia","DEATH","morti","1","maschi","4","malattie endocrine, nutrizionali e metaboliche","2016","2016",145,,
"ITC44","Sondrio","DEATH","morti","2","femmine","4_1","diabete mellito","2016","2016",17,,
"ITC46","Bergamo","DEATH","morti","9","totale","4_1","diabete mellito","2016","2016",259,,
"ITC47","Brescia","DEATH","morti","1","maschi","4_1","diabete mellito","2016","2016",102,,
"ITC44","Sondrio","DEATH","morti","1","maschi","4_2","altre malattie endocrine, nutrizionali e metaboliche","2016","2016",3,,
"ITC46","Bergamo","DEATH","morti","2","femmine","4_2","altre malattie endocrine, nutrizionali e metaboliche","2016","2016",40,,
"ITC46","Bergamo","DEATH","morti","9","totale","4_2","altre malattie endocrine, nutrizionali e metaboliche","2016","2016",72,,
"ITC47","Brescia","DEATH","morti","1","maschi","4_2","altre malattie endocrine, nutrizionali e metaboliche","2016","2016",43,,
"ITC47","Brescia","DEATH","morti","1","maschi","5","disturbi psichici e comportamentali","2016","2016",161,,
"ITC46","Bergamo","DEATH","morti","9","totale","5_1","demenza","2016","2016",359,,
"ITC47","Brescia","DEATH","morti","1","maschi","5_1","demenza","2016","2016",141,,
"ITC47","Brescia","DEATH","morti","2","femmine","5_1","demenza","2016","2016",262,,
"ITC46","Bergamo","DEATH","morti","9","totale","5_2","abuso di alcool (compresa psicosi alcolica)","2016","2016",4,,
"ITC47","Brescia","DEATH","morti","1","maschi","5_2","abuso di alcool (compresa psicosi alcolica)","2016","2016",4,,
"ITC46","Bergamo","DEATH","morti","9","totale","5_4","altri disturbi psichici e comportamentali","2016","2016",13,,
"ITC47","Brescia","DEATH","morti","1","maschi","5_4","altri disturbi psichici e comportamentali","2016","2016",16,,
"ITC47","Brescia","DEATH","morti","2","femmine","5_4","altri disturbi psichici e comportamentali","2016","2016",22,,
"ITC46","Bergamo","DEATH","morti","2","femmine","6","malattie del sistema nervoso e degli organi di senso","2016","2016",365,,
"ITC47","Brescia","DEATH","morti","1","maschi","6","malattie del sistema nervoso e degli organi di senso","2016","2016",264,,
"ITC46","Bergamo","DEATH","morti","2","femmine","6_1","morbo di parkinson","2016","2016",40,,
"ITC47","Brescia","DEATH","morti","2","femmine","6_1","morbo di parkinson","2016","2016",60,,
"ITC46","Bergamo","DEATH","morti","9","totale","6_2","malattia di alzheimer","2016","2016",342,,
"ITC47","Brescia","DEATH","morti","1","maschi","6_2","malattia di alzheimer","2016","2016",98,,
"ITC46","Bergamo","DEATH","morti","1","maschi","6_3","altre malattie del sistema nervoso e degli organi di senso","2016","2016",96,,
"ITC46","Bergamo","DEATH","morti","2","femmine","6_3","altre malattie del sistema nervoso e degli organi di senso","2016","2016",93,,
"ITC46","Bergamo","DEATH","morti","9","totale","6_3","altre malattie del sistema nervoso e degli organi di senso","2016","2016",189,,
"ITC47","Brescia","DEATH","morti","1","maschi","6_3","altre malattie del sistema nervoso e degli organi di senso","2016","2016",106,,
"ITC47","Brescia","DEATH","morti","2","femmine","7","malattie del sistema circolatorio","2016","2016",2057,,
"ITC46","Bergamo","DEATH","morti","9","totale","7_1","malattie ischemiche del cuore","2016","2016",1005,,
"ITC47","Brescia","DEATH","morti","1","maschi","7_1","malattie ischemiche del cuore","2016","2016",635,,
"ITC45","Milano","DEATH","morti","9","totale","7_1_1","di cui infarto miocardico acuto","2016","2016",977,,
"ITC46","Bergamo","DEATH","morti","1","maschi","7_1_1","di cui infarto miocardico acuto","2016","2016",242,,
"ITC46","Bergamo","DEATH","morti","2","femmine","7_1_1","di cui infarto miocardico acuto","2016","2016",187,,
"ITC47","Brescia","DEATH","morti","1","maschi","7_1_1","di cui infarto miocardico acuto","2016","2016",302,,
"ITC45","Milano","DEATH","morti","2","femmine","7_1_2","du cui altre malattie ischemiche del cuore","2016","2016",863,,
"ITC47","Brescia","DEATH","morti","2","femmine","7_1_2","du cui altre malattie ischemiche del cuore","2016","2016",418,,
"ITC45","Milano","DEATH","morti","1","maschi","7_2","altre malattie del cuore","2016","2016",965,,
"ITC46","Bergamo","DEATH","morti","9","totale","7_2","altre malattie del cuore","2016","2016",745,,
"ITC47","Brescia","DEATH","morti","1","maschi","7_2","altre malattie del cuore","2016","2016",340,,
"ITC45","Milano","DEATH","morti","9","totale","7_3","malattie cerebrovascolari","2016","2016",2319,,
"ITC46","Bergamo","DEATH","morti","1","maschi","7_3","malattie cerebrovascolari","2016","2016",321,,
"ITC46","Bergamo","DEATH","morti","2","femmine","7_3","malattie cerebrovascolari","2016","2016",496,,
"ITC46","Bergamo","DEATH","morti","9","totale","7_3","malattie cerebrovascolari","2016","2016",817,,
"ITC47","Brescia","DEATH","morti","1","maschi","7_3","malattie cerebrovascolari","2016","2016",356,,
"ITC45","Milano","DEATH","morti","2","femmine","7_4","altre malattie del sistema circolatorio","2016","2016",1146,,
"ITC47","Brescia","DEATH","morti","2","femmine","7_4","altre malattie del sistema circolatorio","2016","2016",387,,
"ITC44","Sondrio","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2016","2016",154,,
"ITC45","Milano","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2016","2016",1239,,
"ITC46","Bergamo","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2016","2016",657,,
"ITC45","Milano","DEATH","morti","9","totale","8_1","influenza","2016","2016",10,,
"ITC46","Bergamo","DEATH","morti","1","maschi","8_1","influenza","2016","2016",2,,
"ITC46","Bergamo","DEATH","morti","9","totale","8_1","influenza","2016","2016",2,,
"ITC47","Brescia","DEATH","morti","1","maschi","8_1","influenza","2016","2016",2,,
"ITC44","Sondrio","DEATH","morti","1","maschi","8_2","polmonite","2016","2016",23,,
"ITC45","Milano","DEATH","morti","2","femmine","8_2","polmonite","2016","2016",336,,
"ITC45","Milano","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2016","2016",584,,
"ITC46","Bergamo","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2016","2016",309,,
"ITC47","Brescia","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2016","2016",235,,
"ITC44","Sondrio","DEATH","morti","2","femmine","8_3_1","di cui asma","2016","2016",1,,
"ITC45","Milano","DEATH","morti","9","totale","8_3_1","di cui asma","2016","2016",17,,
"ITC46","Bergamo","DEATH","morti","1","maschi","8_3_1","di cui asma","2016","2016",1,,
"ITC46","Bergamo","DEATH","morti","2","femmine","8_3_1","di cui asma","2016","2016",5,,
"ITC46","Bergamo","DEATH","morti","9","totale","8_3_1","di cui asma","2016","2016",6,,
"ITC47","Brescia","DEATH","morti","1","maschi","8_3_1","di cui asma","2016","2016",2,,
"ITC44","Sondrio","DEATH","morti","1","maschi","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2016","2016",30,,
"ITC44","Sondrio","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2016","2016",24,,
"ITC45","Milano","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2016","2016",498,,
"ITC46","Bergamo","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2016","2016",102,,
"ITC44","Sondrio","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2016","2016",21,,
"ITC44","Sondrio","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2016","2016",47,,
"ITC45","Milano","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2016","2016",291,,
"ITC46","Bergamo","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2016","2016",132,,
"ITC47","Brescia","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2016","2016",87,,
"ITC44","Sondrio","DEATH","morti","2","femmine","9","malattie dell'apparato digerente","2016","2016",33,,
"ITC46","Bergamo","DEATH","morti","1","maschi","9","malattie dell'apparato digerente","2016","2016",174,,
"ITC46","Bergamo","DEATH","morti","9","totale","9","malattie dell'apparato digerente","2016","2016",347,,
"ITC47","Brescia","DEATH","morti","1","maschi","9","malattie dell'apparato digerente","2016","2016",210,,
"ITC44","Sondrio","DEATH","morti","1","maschi","9_1","ulcera dello stomaco, duodeno e digiuno","2016","2016",1,,
"ITC44","Sondrio","DEATH","morti","2","femmine","9_1","ulcera dello stomaco, duodeno e digiuno","2016","2016",2,,
"ITC44","Sondrio","DEATH","morti","1","maschi","9_2","cirrosi, fibrosi ed epatite cronica","2016","2016",16,,
"ITC44","Sondrio","DEATH","morti","9","totale","9_2","cirrosi, fibrosi ed epatite cronica","2016","2016",19,,
"ITC46","Bergamo","DEATH","morti","9","totale","9_2","cirrosi, fibrosi ed epatite cronica","2016","2016",92,,
"ITC47","Brescia","DEATH","morti","1","maschi","9_2","cirrosi, fibrosi ed epatite cronica","2016","2016",70,,
"ITC44","Sondrio","DEATH","morti","2","femmine","9_3","altre malattie dell'apparato digerente","2016","2016",28,,
"ITC46","Bergamo","DEATH","morti","1","maschi","9_3","altre malattie dell'apparato digerente","2016","2016",117,,
"ITC47","Brescia","DEATH","morti","1","maschi","9_3","altre malattie dell'apparato digerente","2016","2016",135,,
"ITC44","Sondrio","DEATH","morti","1","maschi","10","malattie della cute e del tessuto sottocutaneo","2016","2016",1,,
"ITC44","Sondrio","DEATH","morti","2","femmine","10","malattie della cute e del tessuto sottocutaneo","2016","2016",3,,
"ITC47","Brescia","DEATH","morti","1","maschi","10","malattie della cute e del tessuto sottocutaneo","2016","2016",9,,
"ITC44","Sondrio","DEATH","morti","1","maschi","11","malattie del sistema osteomuscolare e del tessuto connettivo","2016","2016",2,,
"ITC46","Bergamo","DEATH","morti","9","totale","11","malattie del sistema osteomuscolare e del tessuto connettivo","2016","2016",73,,
"ITC47","Brescia","DEATH","morti","1","maschi","11","malattie del sistema osteomuscolare e del tessuto connettivo","2016","2016",11,,
"ITC46","Bergamo","DEATH","morti","1","maschi","11_1","artrite reumatoide a osteoartrosi","2016","2016",3,,
"ITC47","Brescia","DEATH","morti","1","maschi","11_1","artrite reumatoide a osteoartrosi","2016","2016",2,,
"ITC44","Sondrio","DEATH","morti","2","femmine","11_2","altre malattie del sistema osteomuscolare e del tessuto connettivo","2016","2016",3,,
"ITC46","Bergamo","DEATH","morti","9","totale","11_2","altre malattie del sistema osteomuscolare e del tessuto connettivo","2016","2016",49,,
